X,Y,Z,TimeStmp,Day,Time,,,,,,,,,,,
-0.39983168,3.417723,9.228451,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1388637,3.4332852,9.15423,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.07182605,3.4835634,9.192537,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2681506,3.4596214,9.2547865,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.29807812,3.4632127,9.31105,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2645593,3.4620156,9.437943,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08020575,3.4249055,9.257181,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.19871874,3.3530796,9.132683,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.108936176,3.4105403,9.1590185,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21308395,3.300407,9.403227,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.37708676,3.369839,9.589975,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.39983168,3.4141316,9.3421755,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2765303,3.4763808,9.041702,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10414778,3.5122938,8.92319,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.037110128,3.4608185,9.038112,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.002394202,3.4272997,9.208099,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.002394202,3.38181,9.581595,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.09816227,3.3171666,9.509769,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.21068975,3.289633,9.417592,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.16759412,3.3435028,9.31105,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.005985504,3.371036,9.345766,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.12210429,3.405752,9.255983,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.24540567,3.4284968,9.175778,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.24899697,3.4608185,9.289502,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23702596,3.4261026,9.354146,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15801731,3.3913867,9.287108,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.16400282,3.4284968,9.31105,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20470424,3.4201171,9.306262,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.089782566,3.4129345,9.1829605,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.037110128,3.4799721,9.194932,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.08020575,3.4979286,9.24521,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.029927522,3.4392707,9.309854,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.023942016,3.4476504,9.19134,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.031124622,3.453636,9.156625,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.008379706,3.371036,9.19972,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.11611878,3.357868,9.354146,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.19393034,3.4344823,9.52174,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.039504327,3.4703953,9.540894,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.059855044,3.4237084,9.232041,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.108936176,3.4249055,8.968679,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2669535,3.4596214,9.08001,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.36870706,3.4201171,9.321824,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.4165911,3.5122938,9.277532,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.4309563,3.6056678,9.257181,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21188685,3.5182793,9.220071,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.073023155,3.4045548,9.14585,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.23463176,3.345897,9.100361,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.1400608,3.3446999,9.441534,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.009576807,3.3842041,9.601946,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.049081136,3.4404678,9.467871,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11252748,3.5194764,9.267955,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21188685,3.489549,9.155427,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.19871874,3.406949,9.01776,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.07062895,3.357868,9.173384,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.005985504,3.345897,9.551667,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.015562311,3.3638535,9.643845,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.06344634,3.454833,9.291897,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21667525,3.5529952,9.010578,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2801216,3.527856,8.981848,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10055647,3.4332852,9.096769,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.050278235,3.394978,9.315839,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.025139118,3.4021606,9.515755,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10414778,3.4201171,9.603143,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.25498247,3.406949,9.338584,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21308395,3.4201171,9.002198,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.04189853,3.4524388,8.9842415,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.25378537,3.4153287,9.229648,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.24061728,3.430891,9.448717,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.16998832,3.4931402,9.361329,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.44891283,3.4452562,9.320627,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.4237737,3.383007,9.186552,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.19153613,3.4488475,9.01417,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05626374,3.4751837,9.264363,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.046686932,3.490746,9.479841,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.061052144,3.4464533,9.449914,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11971009,3.4249055,9.249998,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11731588,3.442862,9.168595,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.004788403,3.4332852,9.094376,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.08020575,3.4344823,9.222465,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.06584055,3.4727895,9.38168,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21068975,3.429694,9.403227,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08020575,3.4009635,9.258378,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.02873042,3.4081461,9.108741,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.022744916,3.4141316,9.248801,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08738836,3.4584243,9.423578,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2801216,3.4524388,9.458294,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.33159694,3.4512417,9.27394,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.17357962,3.4261026,9.106346,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.023942016,3.394978,9.065644,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.027533319,3.429694,9.2308445,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.047884032,3.4847605,9.57561,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11492168,3.4512417,9.488221,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11851298,3.406949,9.166202,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.12689269,3.4165258,8.996213,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.16400282,3.41892,9.203311,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.02873042,3.442862,9.348161,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.053869538,3.4703953,9.387665,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15203181,3.4512417,9.323022,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11851298,3.429694,9.222465,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.037110128,3.4117374,9.211691,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.18914193,3.394978,9.289502,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.16998832,3.4033577,9.367314,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.047884032,3.4392707,9.406818,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.39264908,3.503914,9.287108,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.4189853,3.5122938,9.087193,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20111294,3.5182793,9.044097,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.009576807,3.4799721,9.17099,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.01436521,3.4045548,9.44752,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.12569559,3.429694,9.516952,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21068975,3.405752,9.363723,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.09696517,3.4237084,9.039309,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.08140286,3.465607,8.9124155,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.045489833,3.5051112,9.173384,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1388637,3.4883518,9.496601,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21428105,3.4392707,9.490616,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18435353,3.4165258,9.398438,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.059855044,3.3794158,9.218874,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.055066638,3.4009635,9.188946,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.008379706,3.4356794,9.271546,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23942018,3.526659,9.291897,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.32561144,3.4931402,9.301474,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15562311,3.4632127,9.235633,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.034715924,3.394978,9.160215,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.12689269,3.3770216,9.25359,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.009576807,3.4344823,9.362526,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18195933,3.4859576,9.376891,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.272939,3.5063083,9.348161,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.17357962,3.4201171,9.103952,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.077811554,3.3889925,9.108741,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11611878,3.4237084,9.2907,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10414778,3.4859576,9.515755,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.055066638,3.4560301,9.380483,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.19632454,3.3961751,9.14226,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.09816227,3.3482912,9.156625,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15562311,3.394978,9.324219,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.32920274,3.4512417,9.378088,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.34955344,3.502717,9.399636,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23104046,3.503914,9.233239,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08259996,3.4644098,9.127894,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.009576807,3.405752,9.203311,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10534488,3.3530796,9.306262,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23463176,3.4452562,9.419987,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.30885202,3.5242648,9.387665,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20111294,3.4967315,9.139865,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.08140286,3.4153287,9.002198,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.260968,3.3734303,9.25359,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.15562311,3.333926,9.568427,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.094570965,3.393781,9.52174,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.30286652,3.4739866,9.332599,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.37588966,3.551798,9.002198,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.30645782,3.550601,8.9124155,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.142455,3.4799721,9.041702,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.04189853,3.393781,9.433155,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.01436521,3.3889925,9.647436,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.034715924,3.41892,9.482236,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.029927522,3.4153287,9.270349,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.03232172,3.4560301,9.074024,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11611878,3.429694,9.126697,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1592144,3.442862,9.312247,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18914193,3.4476504,9.504981,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1352724,3.4021606,9.375694,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.016759412,3.4045548,9.208099,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.035913024,3.454833,9.223662,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05626374,3.4847605,9.26197,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.03232172,3.466804,9.238028,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.025139118,3.4404678,9.200917,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.09816227,3.4105403,9.330204,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23822308,3.4081461,9.386468,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.29209262,3.4572272,9.248801,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2681506,3.5314474,9.172187,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21068975,3.5410242,9.175778,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05746084,3.489549,9.249998,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.008379706,3.3925838,9.352949,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.09935937,3.4093432,9.384073,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.25378537,3.4632127,9.2907,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.29688102,3.5470097,9.041702,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15083471,3.5553896,8.966286,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.022744916,3.5230677,9.174581,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.090979666,3.4009635,9.405622,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.12808979,3.3087866,9.543288,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.017956512,3.3291376,9.509769,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18555063,3.4261026,9.309854,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2645593,3.5110967,9.153033,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.28491,3.526659,9.107543,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.35194764,3.4799721,9.150639,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.34237084,3.4404678,9.346964,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23582886,3.441665,9.38168,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.038307227,3.4644098,9.315839,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.15083471,3.5075054,9.241618,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.12808979,3.4464533,9.184157,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.039504327,3.4021606,9.17099,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.19153613,3.4452562,9.3421755,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21547815,3.4811692,9.382876,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.10055647,3.4584243,9.270349,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.02633622,3.466804,9.168595,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.092176765,3.4835634,9.234436,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.14844051,3.4524388,9.23683,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.022744916,3.4249055,9.233239,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.050278235,3.4512417,9.3661175,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.04309563,3.4500446,9.582792,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05746084,3.430891,9.346964,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18794483,3.4524388,9.105149,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.25498247,3.5458126,8.985439,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15322891,3.5051112,9.097966,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.022744916,3.4811692,9.221268,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.009576807,3.4644098,9.370906,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15442601,3.4249055,9.42238,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.22864626,3.4560301,9.289502,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.17717093,3.4572272,9.150639,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.077811554,3.4799721,9.248801,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.004788403,3.4620156,9.349358,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.025139118,3.4524388,9.464279,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.07062895,3.4440591,9.19134,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.22385786,3.4320881,9.0716305,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15442601,3.453636,9.167398,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.01436521,3.4763808,9.306262,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.06464344,3.4691982,9.441534,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1328782,3.4919431,9.320627,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2717419,3.5075054,9.220071,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2645593,3.4356794,9.113529,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.035913024,3.4284968,9.149442,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.053869538,3.4476504,9.354146,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.06823475,3.4512417,9.515755,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.107739076,3.5003228,9.39365,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.21188685,3.4967315,9.269152,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1328782,3.4979286,9.070433,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.130484,3.4751837,9.075222,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.16519992,3.4284968,9.223662,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.074220255,3.429694,9.41879,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18315643,3.4632127,9.461885,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.33638534,3.5230677,9.23683,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.29927522,3.570952,9.063251,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.17357962,3.5673606,8.959103,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08020575,3.527856,9.0716305,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15562311,3.4691982,9.332599,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20590134,3.41892,9.503783,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05626374,3.4129345,9.412804,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.031124622,3.4596214,9.305065,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.025139118,3.454833,9.153033,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.09696517,3.50152,9.163807,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.18794483,3.5470097,9.222465,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.19991584,3.4811692,9.258378,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.035913024,3.429694,9.27394,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.01436521,3.405752,9.399636,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.039504327,3.4380736,9.385271,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20111294,3.4344823,9.331401,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.23223756,3.4476504,9.215282,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.17836803,3.4955344,9.224859,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.110133275,3.513491,9.17099,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.04189853,3.4847605,9.165004,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.038307227,3.489549,9.248801,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.05626374,3.5757403,9.3026705,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.029927522,3.5218706,9.258378,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.009576807,3.4691982,9.174581,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.005985504,3.4356794,9.186552,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.055066638,3.4512417,9.349358,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.24181437,3.5075054,9.329007,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.29568392,3.5913026,9.226056,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.2896984,3.5434184,9.1829605,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.11731588,3.4847605,9.088389,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.05865794,3.4332852,9.205706,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.079008654,3.4440591,9.363723,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.007182605,3.4608185,9.392453,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.034715924,3.4991257,9.321824,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15801731,3.5206735,9.160215,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.15682021,3.490746,9.081207,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.1376666,3.4823663,9.190144,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08259996,3.4739866,9.293094,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.020350715,3.4632127,9.434352,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.01316811,3.4835634,9.448717,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.08379706,3.4500446,9.13388,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.20829555,3.4105403,8.916007,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.45130703,3.5098996,9.114726,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.45609543,3.6224272,9.258378,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
-0.14963761,3.596091,9.289502,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
0.2873042,3.515885,9.223662,4/6/2016,Wednesday,7.03pm,39,-94,,,,,,,,,
